service_id,service_name,common_name,action_name,service_link,department_id,department_name,is_new,service_type,is_active,is_paid_service,service_desc,how_to_apply,eligibility_criteria,required_doc
370,Apply - Certificate of Non-Forest Land,Certificate of Non-Forest Land,Apply - Certificate of Non-Forest Land,https://nfc.wbforest.org/api/api.php,38,West Bengal Forest Department,1,P,1,t,"Non-Forest Land Use means an area managed for uses other than for the production of timber and other forest products or for the maintenance of woody vegetation for such indirect benefits as protection of catchment areas, wildlife habitat, or recreation. Citizen can apply for the certificate as their land is under Non-Forest Land","","",""
338,Apply - Online Mutation Application (only for KMC),KMC,Apply - Online Mutation Application,https://www.kmcgov.in/KMCPortal/jsp/AssesseeMutationApplication.jsp,36,Urban Dev & MA,0,F,1,f,"To provide rightful ownership to the new owner.
","Applicant can submit application on a white sheet (where the Premises No.& Assessee Number should be mentioned) at the Head Office (1st Floor) or at N.O.C. Counter of the Assessment - Collection Department of the other Corporation offices after collecting the No Outstanding Certificate for the premises for which s/he wants to do mutation by submitting.
","Any residence under KMC
","""a. In case of Mutation on succession ground death certificate of the R/O and an affidavit regarding legal heirs (incase of intestate succession) or probated will (incase of testamentary succession),

b. In case of mutation and apportionment of tax, please submit a site-plan duly signed by an LBS and the applicant(s) showing the entire area of the premises as well the area(s) under the occupation of the individual applicant(s) along with the prescribed form of mutation (A-42).

c. In case of Mutation Amalgamation or Mutation-separation, please enclose detail site map duly signed by a LBS.""
"
339,online application for mail address change   (only for KMC),KMC,Modify - Mailing Address,https://www.kmcgov.in/KMCPortal/jsp/AsseseeAddressChange.jsp,36,Urban Dev & MA,0,F,1,f,"NA
","NA
","NA
","NA
"
340,Search - Download NOC (only for KMC),KMC,Search - Download NOC ,https://www.kmcgov.in/KMCPortal/jsp/NocDetails.jsp,36,Urban Dev & MA,0,F,1,f,"NA
","NA
","NA
","NA
"
341,Apply - Assessment Register Printing  (only for KMC),KMC,Apply - Assessment Register Printing ,https://www.kmcgov.in/KMCPortal/jsp/AssessmentReportPrint.jsp,36,Urban Dev & MA,0,F,1,f,"","","",""
342,Search - Printing of Renewal Demand (CE)  (only for KMC),KMC - Trade License,Search - Printing of Renewal Demand (CE),https://www.kmcgov.in/KMCPortal/BSKIntegrationAction.do,36,Urban Dev & MA,0,F,1,f,"NA
","NA
","NA
",NA
343,Apply - New License (CE) Application  (only for KMC),KMC - Trade License,Apply - New License (CE) Application,https://www.kmcgov.in/KMCPortal/BSKIntegrationAction.do,36,Urban Dev & MA,0,F,1,f,"To provide the Certificate of Enlistment.
","Registering through KMC web portal https://www.kmcgov.in by submitting information like registered email ID, phone no., CE no.
","Any resident engaged in any profession, trade or calling.
","Any Photo Identity Documents (EPIC/ AADHAAR /DRIVING LICENCE/PASSPORT etc.) issued by Government authority as Identity proof as well as proof of residential proof of applicant. Any of the below mentioned documents as proof of ownership/occupancy i.e Property tax bill/ property tax receipt/ Deed of Conveyance /Lease deed / Sublease deeds/ Leave and license agreement/ Rent receipt/ Rent Agreement/ No objection certificate if it is rent free /Electricity bill/ Telephone bill/ in respect of the place of business and in the name of applicant.
"
346,Apply - Defaulter Renewal Application Demand Printing (CE),KMC - Trade License,Apply - Defaulter Renewal Application Demand Printing (CE),https://www.kmcgov.in/KMCPortal/BSKIntegrationAction.do,36,Urban Dev & MA,0,P,1,t,"To provide printed copy of Certificate of Enlistment to the defaulter.
","Registering through KMC web portal https://www.kmcgov.in by submitting information like registered email ID, phone no., CE no.
","Any resident engaged in any profession, trade or calling.
","a. Proof of identity, b. proof of ownership/occupancy
"
347,Apply - Closure of Existing (CE) Application  (only for KMC),KMC - Trade License,Apply - Closure of Existing (CE) Application,https://www.kmcgov.in/KMCPortal/BSKIntegrationAction.do,36,Urban Dev & MA,0,F,1,f,"To provide closure for any existing Certificate of Enlistment.
","Registering through KMC web portal https://www.kmcgov.in & submit information like registered email ID, phone no., CE no.
","Any resident engaged in any profession, trade or calling.
","Identity Proof Document, Payment Receipt of Current Financial Year (Scanned Copy self-attested) of CE and One supporting document for required Change of CE e.g. ROC document / Board resolution / Declaration of Partners / Any other documents issued by only Government Authority, reflecting closure or Change information.
"
348,Modify - Minor Change in Existing CE  (only for KMC),KMC - Trade License,Modify - Minor Change in Existing CE,https://www.kmcgov.in/KMCPortal/BSKIntegrationAction.do,36,Urban Dev & MA,0,F,1,f,"To make minor changes in the existing Certificate of Enlistment.
","Registering through KMC web portal https://www.kmcgov.in by submitting information like registered email ID, phone no., CE no. & then applicant may change minor information like Air-Conditioned/ Area/ Name of Proprietor /Partners/Director(s)/Manager/Karta Information only.
","Any resident engaged in any profession, trade or calling.
","Identity Proof Document, Payment Receipt of Current Financial Year (Scanned Copy self-attested) of CE and One supporting document for required Change of CE e.g. ROC document / Board resolution / Declaration of Partners / Any other documents issued by only GOVT Authority, reflecting desired correct information or Change information
"
349,dashboard for online building permit and other eodb related services  (only for KMC),KMC,Apply - Online building permit and other EODB related services,https://www.kmcgov.in/KMCPortal/jsp/EODBDashboard.jsp,36,Urban Dev & MA,0,F,1,f,"","","",""
350,Online application for water tanker,KMC - Water Supply,Apply - Water Tanker,https://kmc.wb.gov.in/citizen/user/login,36,Urban Dev & MA,0,F,1,f,"NA
","NA
","NA
","NA
"
351,Online water connection (domestic),KMC - Water Supply,Apply - Water Connection (Domestic),https://kmc.wb.gov.in/citizen/user/login,36,Urban Dev & MA,0,F,1,f,"To provide domestic Water Connection.
","Applicant can register through http://edistrict.wb.gov.in/  and after that applicable fees to be submitted on line through e-payment gateway via ICICI BANK and Bill Desk/Online Payment may be made at “Unnayan Bhavan” by providing Pay Order or by Bank Draft only as per Software provision.
","Any residence under KMC
","Tax Receipt of the premises, Title Deed (Dalil)/Porcha, Photo Identity Proof of the Owner (Aadhar Card/Voter Card/PAN Card), etc
"
352,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,Digital Ration Card,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,https://wbpds.wb.gov.in/directauth.aspx?1=1,12,Food & Supplies Department,0,F,1,f,"To enables efficiency and more critically, ease for customers to access their Digital Ration Card (DRC)
","Beneficiary has to submit Form-11 online or online to link their Aadhaar number and mobile number to their digital ration card (DRC)
","Any Indian citizen residing in West Bengal holding an Aadhaar Card & Digital Ration Card (DRC) 
",1. Aadhaar card  2. linked mobile number to Aadhaar card 3. Digital Ration Card (DRC)
354,Payment - Electricity Bill of CESC,Electricity Bill - CESC,Payment - Electricity Bill of CESC,https://extsrv.cesc.co.in/kb81siB3e/busSerkP/ebpkgd45QW/monthlybill_bsk.php,27,Power Department,0,P,1,t,Simplified procedure for payment of electricity bills,o From CESC Portal (https://www.cesc.co.in/) > Online Payment option > o E-payment - Registered consumers can pay theirbill after entering Dashboard after entering the log-in Credentials. o All the demand details will appear in the screen > Intending consumers have to select the Payment Gateway and agree to terms & conditions of online payment > Intending consumer will transferred to the Gateway page from where he or she can select the payment option like Credit Card/ Debit Cards/Internet Banking /UPI/QR Code(BHIM/Bharat QR)/Wallet/Cash Card/Phone Pe etc. o No transaction charges to be paid if Bill desk is chosen as payment gateway. o For successful transaction the Transaction Receipt will be generated instantly o CESC Portal (www.cesc.co.in) > Online Payment Option > Quick Pay option > E-payment Unregistered consumers can pay his bill by selecting Quick Pay option o Online Payment Option > Quick Pay (Energy Bill)option > select the Payment Gateway and agreed to terms & conditions of online payment > Intending consumer will transferred to the Gateway page from where he can select the payment option like Credit Card/ Debit Cards/Internet Banking /UPI/QR Code(BHIM/Bharat QR)/Wallet/Cash Card/Phone Pe etc. While in Dashboard no Captcha is required for any payment. o No transaction charges to be paid if Bill desk is chosen as payment gateway. o For successful transaction the Transaction Receipt will be generated instantly.,Any individual household having electrical connection,Monthly/Quarterly Bill having valid Consumer ID
355,Download - Payment for Quotation Letter of New Connection WBSEDCL,New Connection (L/T) - WBSEDCL,Download - Payment for Quotation Letter of New Connection WBSEDCL,https://portal.wbsedcl.in/quickkpayy/QuickQuotationPay.jsp,27,Power Department,0,P,1,t,"Simplied procedure for application for new electrical service connection to different category of users
","Through WBSEDCL Portal Home page: https://www.wbsedcl.in
","Any adult citizen
","""1.  Passport/Voter ID/Telephone Bill
2.  Land ownership document (Property Paper/Purchase Deed/Tenancy
Deed/Tax Receipt of Panchayat/Municipality )""
"
356,Search - Regenerate Receipt of WBSEDCL,Electricity Bill - WBSEDCL,Search - Regenerate Receipt of WBSEDCL,https://portal.wbsedcl.in/BSKRegenerateReceipt/RegenerateReceipt.jsp,27,Power Department,0,F,1,f,"To regenerate the bills e-copy
","""1. Can download the receipt from website within 01 (one) working day subject to receive payment confirmation from bank/card issuing authority through the concerned payment gateway to WBSEDCL
2. If customer want to re-try to make payment against the same bill to avoid consequences due to uncertainty of payment confirmation from your bank/card issuing authority to WBSEDCL or do not able to download last concerned receipt after 01(one) working day then have to take up the matter with the respective bank/card issuing authority for refund of the previous unsuccessful transaction.""
","Monthly/Quarterly Bill payable amount is debited/charged from your bank account/card but somehow you do not receive the transaction/payment receipt 
","Monthly/Quarterly Bill having valid Consumer ID
"
357,Payment History - WBSEDCL,Electricity Bill - WBSEDCL,Search - Payment History,https://portal.wbsedcl.in/BSKPaymentHistory/PaymentHistory.jsp,27,Power Department,0,F,1,f,"Simplified procedure for payment of electricity bills
","""1. Visit WBSEDCL Portal (www.wbsedcl.in)  for Online Payment option 
2.  E-payment - Registered consumers can pay theirbill after entering Dashboard after entering the log-in Credentials.""
","Any individual household having electrical connection
","Monthly/Quarterly Bill having valid Consumer ID
"
358,Search - Download of e-Ration Card,Digital Ration Card,Search - Download of e-Ration Card,https://wbpds.wb.gov.in/E_Card_Download.aspx,12,Food & Supplies Department,0,F,1,f,Digital Ration Card from the Department of Food and Supplies can be downloaded from BSK portal ,"If you have a domicile certificate of West Bengal, then you are eligible to apply for ration card. Please visit your nearest BSK …GIS link to apply.", All those with domiciles of West Bengal can apply. Visit your nearest BSK for more details.  , Time to time the department updates the information so visit the official website of Food and Supplies website or visit nearest BSK for the detail information. 
359,Download  - Registration Certificate (e-Parimap),Consumer Services,Download  - Registration Certificate (e-Parimap),https://bsk.wb.gov.in/eparimap,6,Consumer Affairs Department,0,F,1,f,"","","",""
360,Download -License Certificate (e-Parimap),Consumer Services,Download -License Certificate (e-Parimap),https://bsk.wb.gov.in/eparimaplicense,6,Consumer Affairs Department,0,F,1,f,"","","",""
363,Apply - Download and Print Birth Certificate,Birth and Death,Apply - Download and Print Birth Certificate,https://bsk.wb.gov.in/birthreg,13,Health & Family Welfare Department,0,F,1,f,"","","",""
364,Apply - Download and Print Death Certificate,Birth and Death,Apply - Download and Print Death Certificate,https://bsk.wb.gov.in/deathreg,13,Health & Family Welfare Department,0,P,1,t,"","","",""
365,Apply - Conversion Application,Property,Apply - Conversion Application,https://banglarbhumi.gov.in/BanglarBhumi/Home.action,20,Land & Land Reforms and Refugee Relief & Rehabilitation,0,P,1,t,Updation of record of rights owing to change of ownership of land,Application can be done by the applicant after signing in and entering OTP received in mobile and e-mail in web portal www.banglarbhumi.gov.in with fee and for agricultural land without fee. Payment gateway exists in the web portal itself. The relevant enclosures can be uploaded.,Concerned raiyat/owner holding land.,"Copy of deed of purchase or warish/ succession certificate as is applicable, rent receipt where applicable, declaration in prescribed form with court fee of Rs.10/-."
366,Apply - Manabik Pension Scheme (Disability Pension Scheme),Pension Scheme,Apply - Manabik Pension Scheme (Disability Pension Scheme),https://jaibangla.wb.gov.in/login,39,Women & Child Development and Social Welfare Department,0,F,1,f,"","","",""
367,Search - GRN Information,Property,Search - GRN Information,https://banglarbhumi.gov.in/BanglarBhumi/Home.action,20,Land & Land Reforms and Refugee Relief & Rehabilitation,1,I,1,f,GRN Search (GRIPS Payment Details) in banglarbhumi.gov.in,GRN Search (GRIPS Payment Details) in banglarbhumi.gov.in,GRN Search (GRIPS Payment Details) in banglarbhumi.gov.in,GRN Search (GRIPS Payment Details) in banglarbhumi.gov.in
368,Application for applying learners licence,Sarathi,Apply - Learner Licence,https://sarathi.parivahan.gov.in/sarathiservice/CSCAgencyAuthService.jsp,33,Transport Department,1,P,1,t,Application for applying learners licence,"","",""
369,Status - Application of Learners Licence,Sarathi,Search - Application Status of Learners Licence,https://sarathi.parivahan.gov.in/sarathiservice/applViewStatus.do,33,Transport Department,1,F,1,f,Application Status of learners licence,"","",""
388,Search - Application Status,Rupashree Prakalpa,Search - Application Status,https://wbrupashree.gov.in/admin/Login/,39,Women & Child Development and Social Welfare Department,1,F,1,f,"","","",""
392,Modify - Add member / FPS of Ration Card Holder,Digital Ration Card,Modify - Add member / FPS of Ration Card Holder,https://wbpds.wb.gov.in/(S(3kbgozbon50e5d5zcrec1mw5))/Digitalportal/index.aspx,12,Food & Supplies Department,1,F,1,f,"","","",""
393,Search - Schedule Paddy Sale,Paddy Sale,Search - Schedule Paddy Sale,https://food.wb.gov.in/,12,Food & Supplies Department,0,F,1,f,"","","",""
396,Apply - Pre-Registration Form for Paschim Banga Society for Skill Development(Utkarsh Bangla),PBSSD,Apply - Pre-Registration Form for Paschim Banga Society for Skill Development(Utkarsh Bangla),https://www.pbssd.gov.in/trainee_bsk,31,"Technical Education, Training & Skill Development Department",1,F,1,f,Paschim Banga Society for Skill Development (PBSSD),Paschim Banga Society for Skill Development (PBSSD),Paschim Banga Society for Skill Development (PBSSD),Paschim Banga Society for Skill Development (PBSSD)
398,Apply - Recognition of Service Providers,Tourism Services,Apply - Recognition of Service Providers,https://tspr2021.wbtourismgov.in/webservices/rest/bskserviceone,32,Tourism Department,1,P,1,t,"The Government of West Bengal, Department of Tourism had been giving recognition to tourism stake holders in the past for which Rules for Voluntary Recognition of Tour and Travel Operators was published in April 2006.

With the emerging changing trends in the Tourism Sector it was felt appropriate to provide proper classification of the various Tourism Stakeholders under various categories such as Inbound Tour Operators, Domestic Tour Operators, Travel Agents and Tourist Transport Operators and provide Recognition accordingly.

Further, the Coronavirus (COVID-19) pandemic has triggered an unprecedented crisis in the tourism sector. All these factors have necessitated that the guidelines for giving Recognition to Tourism Service Providers are revised appropriately.","","",""
399,Apply - FPC Enrollment,Sufal Bangla,Apply - FPC Enrollment,https://www.sufalbangla.in/sufalbanglaPortal/showUserRegistrationFPC,1,Agricultural Marketing Department,1,F,1,f," FPC (Farmer Producer Company) is an organization specifically designed for farmers, agriculturists, milk producers, and person engaged in farming activities. As small producers do not have the volume of inputs necessary to benefit from the agricultural produce on a large scale, the FPC aims at ensuring better results for farmers through an organisation of its own.","On the web portal, free of cost","Individual/group/FPC having valid bank A/C, PAN, Address Proof, Id Proof, CIN, GST, FSSAI, Registration etc","Certificate of being a farmer/FPO/FPC, etc"
400,Apply - Group Enrollment Form other than FPC,Sufal Bangla,Apply - Group Enrollment Form other than FPC,https://www.sufalbangla.in/sufalbanglaPortal/showUserRegistrationGRP,1,Agricultural Marketing Department,1,F,1,f,The group enrollment for the farmer is available and that can apply from BSK. It will be very helpful to get the available services from the agriculture department. ,"On the web portal, free of cost","Individual/group/FPC having valid bank A/C, PAN, Address Proof, Id Proof, CIN, GST, FSSAI, Registration etc","Certificate of being a farmer/FPO/FPC, etc"
401,Online Application for Defaulter Renewal Application,KMC - Trade License,Apply - Defaulter Renewal,https://www.kmcgov.in/KMCPortal/BSKIntegrationAction.do,36,Urban Dev & MA,1,F,1,f,"","","",""
402,Online Admission in Government ITIs,Govt ITI Admission,Apply - Admission in Government ITIs,https://scvtwb.in/apilanding.aspx,31,"Technical Education, Training & Skill Development Department",0,P,1,t,"","","",""
403,Apply - WBFDC Property Booking,Property Booking,Apply - WBFDC Property Booking,https://wbfdc.net/booking,38,West Bengal Forest Department,1,P,1,t,"The WBFDCL is committed to promote Scientific Forestry, Environmental Conservation, Eco-development , Eco - tourism and Community Participation through JFM in the State of West Bengal in accordance with the National Forest Policy - 1988, the directives issued by the State Government from time to time and the Memorandum and Articles of Association of this Corporation.","","",""
404,Search - Blood Bank Information,Blood,Search - Blood Bank Information,https://www.wbhealth.gov.in/pages/blood_bank,13,Health & Family Welfare Department,0,I,1,f,"","","",""
408,Search - Status of Application of Swasthya Sathi Card,Swasthya Sathi,Search - Status of Application of Swasthya Sathi Card,https://data.swasthyasathi.gov.in/SSDataEntryStatusCheck.aspx,13,Health & Family Welfare Department,0,I,1,f,"","","",""
409,Apply - Filing of Affidavits by Citizen,Rent Control,Apply - Filing of Affidavits by Citizen,https://solution.wb.gov.in/bskServiceAuth,20,Land & Land Reforms and Refugee Relief & Rehabilitation,0,F,1,f,"","","",""
410,Online Deposit of Rent by Tenants,Rent Control,Deposit - Rent by Tenants,https://solution.wb.gov.in/bskServiceAuth,20,Land & Land Reforms and Refugee Relief & Rehabilitation,0,P,1,t,"","","",""
411,Online Request for Certificate Copy by Citizens,Rent Control,Apply - Certificate Copy,https://solution.wb.gov.in/bskServiceAuth,20,Land & Land Reforms and Refugee Relief & Rehabilitation,0,P,1,t,"","","",""
412,Apply - Certified Copy of Marriage Records,Marriage,Apply - Certified Copy of Marriage Records,https://rgmwb.gov.in/MARREG_CertifiedCopy/MARREG_CertifiedCopyOfCertificates.aspx,21,Law Department,1,P,1,t,"","","",""
413,Search - Marriage Record,Marriage,Search - Marriage Record,https://rgmwb.gov.in/MARREG_SearchRecords/MARREG_SearchMarriageRecords.aspx,21,Law Department,0,P,1,t,"","","",""
414,Search - Application for Objection,Marriage,Search - Application for Objection,https://rgmwb.gov.in/MARREG_Portal/MARREG_Objection.aspx,21,Law Department,0,F,1,f,"","","",""
415,Apply - Request to Change of Marriage Officer,Marriage,Apply - Request to Change of Marriage Officer,https://rgmwb.gov.in/MARREG_Portal/MARREG_Change_MO.aspx,21,Law Department,0,F,1,f,"","","",""
416,Search - Download Marriage Certificate,Marriage,Search - Download Marriage Certificate,https://rgmwb.gov.in/MARREG_Portal/MARREG_Home.aspx,21,Law Department,0,P,1,t,"","","",""
417,Status - Application Banglashree Scheme,Banglashree,Status - Application Banglashree Scheme,https://wbmsme.gov.in/,23,"Micro, Small & Medium Enterprises and Textiles Department",0,F,1,f,"","","",""
418,Search - Download Certificate of Banglashree Scheme,Banglashree,Search - Download Certificate of Banglashree Scheme,https://wbmsme.gov.in/,23,"Micro, Small & Medium Enterprises and Textiles Department",0,F,1,f,"","","",""
419,Payment - New Connection E-Pay New Connection (LT) ,New Connection (L/T) - WBSEDCL,Payment - New Connection E-Pay New Connection (LT) ,https://portal.wbsedcl.in/BSKSSO/NewConnectionSSO,27,Power Department,0,P,1,t,"","","",""
420,Search - Payment Receipt New Connection (LT),New Connection (L/T) - WBSEDCL,Search - Payment Receipt New Connection (LT),https://portal.wbsedcl.in/BSKSSO/NewConnectionSSO,27,Power Department,0,F,1,f,"","","",""
421,New Connection (LT) - New Connection Application Status,New Connection (L/T) - WBSEDCL,Status - New Connection (L/T) Application - WBSEDCL,https://portal.wbsedcl.in/BSKSSO/NewConnectionSSO,27,Power Department,0,F,1,f,"","","",""
422,Search - Welcome Letter New Connection (LT),New Connection (L/T) - WBSEDCL,Search - Welcome Letter New Connection (LT),https://portal.wbsedcl.in/BSKSSO/NewConnectionSSO,27,Power Department,0,F,1,f,"","","",""
423,Apply - Diploma in Pharmacy,Diploma Admission,Apply - Diploma in Pharmacy,https://sctvesd.wb.gov.in/api_rest_server/bsk/bsk_response/online_application_response,31,"Technical Education, Training & Skill Development Department",0,P,1,t,"","","",""
424,Apply  - Post Diploma in Petrochemical and Medical Electronics,Diploma Admission,Apply  - Post Diploma in Petrochemical and Medical Electronics,https://sctvesd.wb.gov.in/api_rest_server/bsk/bsk_response/online_application_response,31,"Technical Education, Training & Skill Development Department",0,P,1,t,"","","",""
425,Search - Payment of Tax (MV),Vahan,Search - Payment of Tax (MV),https://vahan.parivahan.gov.in/vahanservice/vahan/ui/statevalidation/homepage.xhtml,33,Transport Department,0,P,1,t,"","","",""
426,Apply - Transfer of Ownership,Vahan,Apply - Transfer of Ownership,https://vahan.parivahan.gov.in/vahanservice/vahan/ui/statevalidation/homepage.xhtml,33,Transport Department,0,P,1,t,"","","",""
427,Vahan - Change of Address / Hypothecation addition / Duplicate RC,Vahan,Modify - Address / Hypothecation Addition / Duplicate RC,https://vahan.parivahan.gov.in/vahanservice/vahan/ui/statevalidation/homepage.xhtml,33,Transport Department,0,P,1,t,"","","",""
428,Apply - No Objection Certificate (NOC),Vahan,Apply - No Objection Certificate (NOC),https://vahan.parivahan.gov.in/vahanservice/vahan/ui/statevalidation/homepage.xhtml,33,Transport Department,0,P,1,t,"","","",""
429,Apply - Renewal of Registration (RC),Vahan,Apply - Renewal of Registration (RC),https://vahan.parivahan.gov.in/vahanservice/vahan/ui/statevalidation/homepage.xhtml,33,Transport Department,0,P,1,t,"","","",""
430,Search - Print Unpaid Bills and F/S Bill ,KMC,Search - Print Unpaid Bills and F/S Bill ,https://www.kmcgov.in/KMCPortal/jsp/FSDemandPrint.jsp,36,Urban Dev & MA,0,F,1,f,"","","",""
431,Print - Unpaid Bills of Outstanding LOI ,KMC,Print - Unpaid Bills of Outstanding LOI ,https://www.kmcgov.in/KMCPortal/jsp/LOIDemandPrint.jsp,36,Urban Dev & MA,0,F,1,f,"","","",""
432,Apply - BENFISH Property Booking,BENFIGH,Apply - BENFISH Property Booking,https://www.benfishtourism.com/,10,Fisheries Department,0,P,1,t,"","","",""
457,Search - PMSVA Nidhi Scheme,UDMA,Search - PMSVA Nidhi Scheme,https://pmsvanidhi.mohua.gov.in/LoginLoRCumLoan,,Urban Development and Municipal Affairs Department,0,F,1,f,"Street vendors represent a very important
constituent of the urban informal economy and
play a significant role in ensuring availability
of the goods and services at affordable rates
at the door-step of the city dwellers. They
are known as vendors, hawkers, thelewala,
rehriwala, theliphadwala etc. in different
areas/ contexts. The goods supplied by them
include vegetables, fruits, ready-to-eat street
food, tea, pakodas, breads, eggs, textile,
apparel, footwear, artisan products, books/
stationary etc. The services include barber
shops, cobblers, pan shops, laundry services
etc. The COVID-19 pandemic and consequent
lockdowns have adversely impacted the
livelihoods of street vendors. They usually
work with a small capital base and might have
consumed the same during the lockdown.
Therefore, there is an urgent need to provide
credit for working capital to street vendors to
resume their business.","","",""
458,Apply - Group Loan and Fresh Loan,Group Loan,Apply - Group Loan and Fresh Loan,https://dls.wbmdfc.org/applicant/fresh-loan/login,,Minority Affairs & Madrasah Education Department,0,F,1,f,"","","",""
459,Modify - Group Loan Application,Group Loan,Modify - Group Loan Application,https://dls.wbmdfc.org/applicant/edit-application/login,,Minority Affairs & Madrasah Education Department,0,F,1,f,"","","",""
460,Apply - Refinance of Group Loan,Group Loan,Apply - Refinance of Group Loan,https://dls.wbmdfc.org/applicant/refinance-loan/login,,Minority Affairs & Madrasah Education Department,0,F,1,f,"","","",""
461,Search - Group Loan Status,Group Loan,Search - Group Loan Status,http://dls.wbmdfc.org:8086/loanapp2/applicant.xhtml,,Minority Affairs & Madrasah Education Department,0,F,1,f,"","","",""
462,Apply - Fitness Renewal,Vahan,Apply - Fitness Renewal,https://vahan.parivahan.gov.in/vahanservice/vahan/ui/statevalidation/homepage.xhtml,,Transport Department,0,P,1,t,"","","",""
463,Apply - Conversion of Vehicle,Vahan,Apply - Conversion of Vehicle,https://vahan.parivahan.gov.in/vahanservice/vahan/ui/statevalidation/homepage.xhtml,,Transport Department,0,P,1,t,"","","",""
464,Apply - Alternation of Vehicle,Vahan,Apply - Alternation of Vehicle,https://vahan.parivahan.gov.in/vahanservice/vahan/ui/statevalidation/homepage.xhtml,,Transport Department,0,P,1,t,"","","",""
465,Apply - RC Particulars,Vahan,Apply - RC Particulars,https://vahan.parivahan.gov.in/vahanservice/vahan/ui/statevalidation/homepage.xhtml,,Transport Department,0,P,1,t,"","","",""
466,Vahan - Mobile Number Update,Vahan,Update - Mobile Number,https://vahan.parivahan.gov.in/vahanservice/vahan/ui/statevalidation/homepage.xhtml,,Transport Department,0,P,1,t,"","","",""
467,Apply - Withdrawal of Application,Vahan,Apply - Withdrawal of Application,https://vahan.parivahan.gov.in/vahanservice/vahan/ui/statevalidation/homepage.xhtml,,Transport Department,0,P,1,t,"","","",""
468,Apply - Registration of Migrant Workers,Schemes,Apply - Registration of Migrant Workers,https://karmasathips.wb.gov.in/,,Labour Department,1,F,1,f,"","","",""
469,Apply - New e-Requisition Form,Revenue,Apply - New e-Requisition Form, https://wbregistration.gov.in/(S(pyekdtrxk0zbqdliu1hs5i4s))/RequisitionForm/eRequisition_Note.aspx?ID=C&Digest=BLaWg08x11-fUnvuNFHekkrgh5IDr6tNCBLdEn6kM8NqOdwgvoq1mp--5B0YJRkGH-VEd6wSxmm1wOIQgNyRRpHTiuZQSDoGBDMpaKzV6ZN2juALZ-jQAgLBuABjzIZz0,,Finance Department,0,F,1,f,"","","",""
470,Payment - e-Payment Stamp Duty & Registration Fees,Revenue,Apply - e-Payment Stamp Duty & Registration Fees,https://bsk.wb.gov.in/callwbregistrationapi,,Finance Department,1,P,1,t,"","","",""
471,Download- e-Assessment Slip & Print,Revenue,Download- e-Assessment Slip & Print,https://wbregistration.gov.in/(S(5fksepe5iwnkkgjwyfnezhod))/index.aspx,,Finance Department,0,P,1,t,"Directorate of Registration and Stamp Revenue, West Bengal is one of the oldest directorate under Government of West Bengal. Earlier the directorate was known as the Directorate of Registration. It was redesignated at its present form in the year 1994. As per available information, the earliest record on systematic registration in Presidency Division was started on 01.02.1781. Mr. Edward Tiretta was first appointed for a salary of one thousand sicca as registrar of memorials","","",""
472,Application - Refund of e-Payment,Revenue,Application - Refund of e-Payment,https://wbregistration.gov.in/(S(lvexcte0ene25m3vhonrbnwr))/index.aspx,,Finance Department,0,F,1,f,"Directorate of Registration and Stamp Revenue, West Bengal is one of the oldest directorate under Government of West Bengal. Earlier the directorate was known as the Directorate of Registration.","","",""
473,Search - Deed By Seller/Buyer/Party Name,Revenue,Search - Deed By Seller/Buyer/Party Name,https://wbregistration.gov.in/(S(b2v1alun12k3c4vpyb4ikvsw))/index.aspx,,Finance Department,0,P,1,t,"","","",""
474,Search - Deed By Transacted Property Details,Revenue,Search - Deed By Transacted Property Details,https://wbregistration.gov.in/(S(b2v1alun12k3c4vpyb4ikvsw))/index.aspx,,Finance Department,0,P,1,t,"","","",""
475,Search - Deed by Deed Number & Query Number ,Revenue,Search - Deed by Deed Number & Query Number ,https://wbregistration.gov.in/(S(b2v1alun12k3c4vpyb4ikvsw))/index.aspx,,Finance Department,0,P,1,t,"","","",""
476,Apply - Disability Certificate,Disability,Apply - Disability Certificate,https://www.swavlambancard.gov.in/,,Health & Family Welfare Department,0,F,1,f,"","","",""
477,Apply - Distance Certificate for Students,eDistrict,Apply - Distance Certificate for Students,/edist/distance-cert,,Home & Hill Affairs Department,0,F,1,f,Distance Certificate for Students,"","",""
478,Apply - Ordinary Residencial Certificate,eDistrict,Apply - Ordinary Residencial Certificate,/edist/residential-cert,,Home & Hill Affairs Department,0,F,1,f,Ordinary Residencial Certificate,"","",""
479,Apply - Permission for Delayed Registration of Birth,eDistrict,Apply - Permission for Delayed Registration of Birth,/edist/birth-cert,,Health & Family Welfare Department,0,F,1,f,Permission for Delayed Registration of Birth,Permission for Delayed Registration of Birth,Permission for Delayed Registration of Birth,Permission for Delayed Registration of Birth
480,Apply - Permission for Delayed Registration of Death,eDistrict,Apply - Permission for Delayed Registration of Death,/edist/death-cert,,Health & Family Welfare Department,0,F,1,f,"","","",""
481,Apply - Redressal of RTI queries & Tracking,eDistrict,Apply - Redressal of RTI queries & Tracking,/edist/rti-queries-app,,Home & Hill Affairs Department,0,F,1,f,"","","",""
482,Search Preferred Colleges & Courses ,Centralized College Admission (UG),Search Preferred Colleges & Courses ,https://wbcap-bsk-test.azurewebsites.net,,Higher Education Department,1,F,1,f,"","","",""
